395    20.050501   151.872168   {978, 1282, 1330, 2265, 2301, 2328}
396    -9.935051   302.492606   {190, 513, 538, 1177, 1312, 1404}
397    -9.935051    57.507394   {491, 492, 753, 985, 1512, 2481}
398     9.265316   203.537323   {203, 306, 858, 1399, 1944, 2312}
399   -63.000000   148.282526   {498, 788, 846, 875, 1225, 2484}
400    31.072455   203.837313   {169, 403, 936, 1535, 1844, 2376}
401   -60.288782   336.424882   { 62, 455, 1053, 1584, 2057, 2230}
402    70.176578   270.000000   {337, 364, 1081, 1436, 1820, 1971}
403    26.549897   204.153138   {278, 400, 1502, 1535, 1844, 2553}
404    18.815675    64.638823   {274, 844, 1071, 1106, 1856, 2356}
405   -33.598640    27.664852   {248, 560, 886, 1393, 1824, 2329}
406   -67.500000    31.717474   {834, 945, 1787, 2048, 2110, 2205}
407   -11.327234   246.093571   {315, 1239, 1356, 1980, 2036, 2450}
408   -11.327234    66.093571   {757, 842, 985, 1093, 1407, 2114}
409   -36.505171    10.567574   {837, 1567, 1593, 1813, 1977, 2010}
410   -37.360293   252.645461   { 27, 1433, 1585, 1773, 1911, 1923}
411     7.673246    90.000000   {554, 1698, 1979, 1993, 2085, 2314}
412    -7.647096    94.759903   {230, 438, 829, 941, 1662, 1841}
413   -37.360293   107.354539   {964, 1094, 1460, 2144, 2280, 2383}
414    -4.717474     7.673246   {123, 442, 1016, 1374, 1896, 2300}
415    31.717474     0.000000   {126, 358, 382, 869, 1346,  -1}
416   -16.279268   304.602317   {190, 570, 975, 1312, 1452, 1680}
417   -22.026697   204.444946   { 13, 384, 953, 1480, 1520, 2130}
418    17.533230   163.921796   {152, 1207, 1329, 1784, 1919, 2196}
419    14.319317   176.060606   {279, 426, 1026, 1197, 1476, 2495}
420    51.613800   262.496754   { 84, 328, 591, 1100, 1249, 1517}
421    -6.113250   123.711764   {1355, 1555, 1655, 2210, 2391, 2504}
422    34.829777   278.341131   {161, 477, 677, 1761, 2255, 2531}
423   -20.252196   236.623942   {633, 656, 811, 883, 1211, 2194}
424   -44.786838   316.870515   {392, 954, 1610, 1668, 1722, 1854}
425   -48.030057   183.487247   {117, 547, 889, 1333, 1786, 2168}
426    18.468159   176.007363   {419, 712, 1026, 1173, 1476, 2513}
427    16.279268   235.397683   {519, 635, 735, 1506, 1583, 2388}
428    46.493731   130.626795   { 56, 439, 485, 660, 665, 1289}
429   -63.092963   125.479285   { 66, 436, 501, 1428, 1451, 2108}
430    28.093840   314.583397   {105, 353, 2028, 2232, 2455, 2506}
431   -63.092963   305.479285   {911, 1400, 1475, 1801, 2004, 2273}
432    28.093840   134.583397   {812, 1322, 1490, 1591, 2190, 2322}
433   -33.533063   323.447259   {110, 327, 1033, 1486, 1870, 2485}
434    26.632068   234.231379   {162, 323, 558, 566, 1755, 2229}
435    26.389040   107.857302   {246, 345, 678, 874, 1388, 1973}
436   -63.688955   116.303401   {429, 563, 1351, 1428, 1451, 2501}
437    31.500000   211.717474   {166, 169, 522, 1535, 1938, 2005}
438    -7.657807    98.795756   {412, 840, 908, 913, 1662, 1841}
439    47.536890   124.948232   {173, 428, 660, 665, 1358, 1622}
440   -29.764839   230.477970   {758, 1361, 1559, 2007, 2258, 2431}
441    -2.367103   340.462398   {336, 775, 1381, 1966, 2043, 2422}
442    -2.364174    11.568449   {335, 414, 559, 727, 1896, 2300}
443   -31.196204    55.442666   {377, 720, 806, 1131, 1912, 2034}
444    -7.053740   199.565026   { 48, 241, 330, 647, 2044, 2339}
445    32.727897    46.229420   {390, 718, 1469, 1540, 2191, 2327}
446    30.000000   290.905157   {388, 521, 1260, 1638, 1771, 2457}
447   -27.932423   239.079104   {633, 653, 1309, 1426, 2258, 2431}
448    29.026119   323.674398   {105, 143, 584, 1204, 2028, 2164}
449     4.654202   141.516331   {178, 682, 938, 1377, 1730, 1868}
450    -7.618119   287.008360   {130, 153, 232, 610, 1065, 1268}
451    12.299559   305.779786   {802, 1418, 1913, 2022, 2158, 2202}
452   -73.984726   135.962980   {231, 462, 1175, 1183, 1987, 2024}
453    55.806798    24.544138   {363, 1287, 1437, 1447, 1779, 2033}
454    34.368467   103.827387   {  7, 1064, 1167, 1758, 1973, 2042}
455   -63.000000   328.282526   { 62, 261, 401, 684, 708, 2057}
456    31.947031   168.268343   {151, 351, 707, 900, 1228, 2124}
457    38.483669    90.000000   {881, 1130, 1280, 1293, 2289, 2349}
458    42.758764   332.880538   {333, 689, 1302, 2348, 2409, 2491}
459     0.000000    70.176578   {1073, 1431, 1646, 1775, 1809, 2112}
460     4.500000   148.282526   {682, 831, 949, 1464, 1797, 1868}
461    76.500000   148.282526   {291, 855, 1091, 1214, 2162, 2474}
462   -76.500000   148.282526   {452, 776, 1025, 1175, 1987, 2311}
463    19.410982   277.481207   {782, 1115, 1184, 1298, 1536, 1706}
464     6.958135   131.387733   {389, 818, 962, 1027, 1313, 1872}
465    37.998585   174.093925   {351, 813, 1160, 1228, 1371, 2486}
466    17.217787    47.329138   {224, 368, 1237, 1527, 1618, 1672}
467   -22.751210   126.874255   {131, 1193, 1711, 2326, 2331, 2472}
468   -37.407368    47.107036   {129, 385, 1131, 1488, 1955, 2325}
469   -33.692819    70.794032   {212, 930, 1318, 1976, 2197, 2296}
470   -42.037126   131.945070   {766, 1713, 2333, 2367, 2424, 2425}
471    11.453962    97.193655   {372, 885, 1698, 1958, 2313, 2314}
472   -27.659327    87.327465   {475, 613, 771, 906, 1195, 2371}
473    -7.049656   348.457593   { 49, 1089, 1381, 1644, 1699, 2126}
474    28.439186    20.211974   {256, 1005, 1134, 1246, 2403, 2552}
475   -27.659327    92.672535   {472, 771, 1166, 1170, 1195, 1420}
476   -51.786853    26.261556   {121, 670, 847, 1337, 1438, 1588}
477    35.061666   272.848355   {161, 422, 729, 1489, 2155, 2531}
478   -26.286932    67.518045   {  2, 387, 497, 1320, 1772, 2197}
479    73.874315   197.063902   {960, 1148, 1368, 1444, 1484, 1611}
480    -6.877991   152.340090   {182, 332, 499, 1097, 1788, 2377}
481   -52.195993   117.214250   {357, 937, 1511, 1985, 2243, 2521}
482   -36.977471   242.267699   {369, 523, 628, 1426, 1923, 2040}
483   -31.072455   203.837313   {1220, 1380, 1520, 1598, 2056, 2534}
484   -21.197986   311.615037   { 99, 111, 1332, 1525, 1680, 1826}
485    44.786838   136.870515   { 56,  85, 428, 1099, 1289, 1608}
486    18.815675   244.638823   {519, 857, 1120, 1156, 1373, 1982}
487    22.557706   113.960607   {246, 874, 1149, 2143, 2223, 2241}
488    48.135654   100.458588   {606, 859, 958, 1048, 1765, 1876}
489   -45.000000   211.717474   { 40, 1164, 1186, 1335, 1639, 2029}
490    40.995952   105.313495   {  7, 380, 536, 680, 859, 2042}
491   -13.723033    58.733084   {397, 492, 842, 985, 2082, 2366}
492   -12.299559    54.220214   {308, 397, 491, 1936, 2366, 2481}
493    58.796976   128.502427   {177, 1068, 1159, 1455, 1658, 2184}
494   -58.282526     0.000000   { 93, 304, 1764, 1862, 2352, 2493}
495    11.483990   285.479496   {191, 624, 1577, 1931, 1959, 2094}
496    53.273930   199.262460   {196, 544, 630, 997, 1283, 1445}
497   -25.285865    62.636367   {  2, 104, 377, 478, 1035, 1772}
498   -60.288782   156.424882   {399, 788, 846, 1777, 2181, 2463}
499   -11.433311   152.389486   {480, 609, 1097, 1788, 1922, 2080}
500     7.657807   278.795756   {132, 624, 1577, 1832, 1863, 2398}
501   -61.986498   133.762487   { 66, 120, 429, 875, 2108, 2484}
502   -15.701587   199.789330   { 13, 537, 1714, 1833, 2130, 2339}
503    76.500000    31.717474   {146, 929, 944, 1040, 1078, 1523}
504   -76.500000    31.717474   {140, 781, 945, 2125, 2299, 2316}
505     3.773760   116.508644   {1546, 1650, 1975, 2019, 2323, 2462}
506    33.494646     7.336719   {126, 382, 643, 1749, 1920, 2523}
507    65.920820   348.359277   {568, 792, 870, 1790, 2228, 2444}
508   -16.853732     7.962187   {933, 1742, 1799, 1998, 2252, 2533}
509   -62.247210   270.000000   { 50, 148, 514, 761, 763, 2167}
510    11.056681    11.659119   {109, 864, 1600, 2054, 2219, 2539}
511     3.786707   288.510032   { 73, 191, 1139, 1201, 1754, 2115}
512    55.606248    57.464764   {541, 1376, 1383, 1414, 1789, 2277}
513   -11.304037   297.993540   {303, 396, 538, 572, 1312, 2522}
514   -66.211894   270.000000   { 50, 148, 509, 836, 1107, 2556}
515   -42.246331   341.988059   { 57, 865, 1422, 1552, 1582, 2193}
516    40.303769    58.385540   {240, 264, 285, 730, 1988, 2540}
517    -3.786707   251.489968   {320, 540, 1366, 1736, 2006, 2450}
518    27.752790   180.000000   { 90, 311, 608, 1072, 1504, 2015}
519    17.686052   240.009862   {427, 486, 635, 1120, 1506, 1982}
520   -38.256688   152.581723   {223, 391, 562, 862, 1307, 2026}
521    33.692819   289.205968   {446, 1017, 1260, 1638, 1723, 2255}
522    29.026119   216.325602   {166, 437, 772, 1537, 2005, 2053}
523   -33.535497   245.819119   { 27, 482, 653, 1426, 1923, 2013}
524    40.303769   238.385540   { 28, 733, 1533, 1602, 1689, 1719}
525    58.796976   308.502427   {585, 935, 1264, 1323, 2003, 2492}
526    27.444011    97.755243   {217, 678, 726, 1064, 1169, 2402}
527    45.000000   211.717474   {  6, 156, 690, 737, 1534, 2473}
528   -51.613800    82.496754   { 76, 582, 1125, 1250, 1277, 2346}
529    65.920820   168.359277   {159, 317, 631, 1147, 1300, 1654}
530    47.308151    37.659817   {188, 210, 1823, 2263, 2379, 2505}
531     7.570653    64.781104   {228, 266, 270, 1341, 1695, 1775}
532   -63.092963   234.520715   {112, 276, 1200, 1715, 2212, 2227}
533   -38.483669   270.000000   {221, 599, 649, 1290, 1468, 2526}
534     2.331267   221.917151   {170, 302, 1127, 1641, 1903, 2017}
535     3.825007   263.648284   { 75, 312, 1259, 2046, 2239, 2524}
536    41.042572   110.763570   {380, 490, 738, 1462, 1901, 2042}
537   -17.533230   196.078204   {502, 745, 1714, 2077, 2097, 2130}
538    -7.538963   299.252922   {303, 396, 513, 607, 1404, 2467}
539    30.278887   344.055665   {136, 255, 373, 1248, 1586, 2509}
540    -3.783604   247.507944   {315, 517, 927, 1014, 2006, 2450}
541    56.135592    64.803188   {512, 742, 991, 1383, 1693, 2277}
542   -67.500000   211.717474   {202, 593, 1363, 1526, 1667, 2186}
543    -7.647096   274.759903   {365, 366, 807, 1514, 2251, 2330}
544    49.345531   201.340566   {  3, 196, 496, 737, 1283, 1659}
545   -49.345531   201.340566   { 40, 1015, 1531, 2101, 2102, 2381}
546    11.377621   215.157696   { 83, 877, 1000, 1778, 1847, 2105}
547   -51.516331   180.000000   {117, 425, 740, 1665, 1786, 2297}
548   -73.874315   197.063902   {202, 794, 1327, 1526, 1612, 1724}
549    55.005531    94.063623   {281, 606, 622, 1069, 1442, 1541}
550   -34.893692   357.159918   {822, 928, 1057, 1165, 1412, 2001}
551    17.770949   140.498893   {780, 1328, 1679, 1965, 2058, 2264}
552    26.446697   355.784397   {358, 675, 1012, 1119, 1142, 1346}
553   -19.021866    73.365912   {  8, 1240, 1320, 1357, 2342, 2550}
554     3.826839    87.630685   {411, 644, 1339, 1979, 1993, 2510}
555    39.388787   165.964803   {352, 361, 1160, 1228, 2124, 2343}
556    19.828680   200.202446   {278, 2153, 2315, 2353, 2500, 2553}
557    60.288782   336.424882   {789, 870, 1336, 2266, 2380, 2444}
558    31.196204   235.442666   {434, 566, 1533, 2107, 2173, 2229}
559     0.000000    15.450437   {335, 355, 442, 727, 923, 2427}
560   -31.072455    23.837313   {405, 798, 1187, 1393, 2329, 2452}
561    13.232319   226.317911   {1242, 1384, 1386, 1625, 1626, 2388}
562   -36.000000   148.282526   {391, 520, 626, 655, 657, 862}
563   -63.740652   107.324364   {194, 374, 436, 1351, 1727, 2501}
564    55.939519    37.745488   {363, 940, 1103, 1360, 2033, 2505}
565    56.182262   108.059267   {995, 1048, 1442, 1878, 1989, 1991}
566    29.764839   230.477970   {434, 558, 1168, 1755, 1907, 2107}
567   -56.182262   108.059267   {374, 1351, 1511, 1928, 2335, 2521}
568    62.222004   354.916012   { 67, 507, 870, 1257, 2221, 2228}
569   -19.823422     0.000000   {576, 619, 810, 1190, 1799, 2415}
570   -14.784226   309.186295   {111, 190, 416, 790, 1605, 1680}
571   -26.356651   139.265892   {646, 1090, 1222, 1369, 2070, 2207}
572   -15.063649   296.700611   {513, 983, 1312, 1452, 2393, 2522}
573    50.585727   229.980523   { 29, 596, 1059, 1146, 1744, 2195}
574    47.636629   190.361387   {  3, 196, 259, 269, 1990, 2456}
575    47.636629   349.638613   { 78, 784, 1052, 1243, 1780, 1802}
576   -22.440358     4.094089   {108, 569, 810, 1742, 1799, 1810}
577    41.016916   189.239326   {779, 921, 959, 1513, 1990, 2456}
578   -38.925755   232.747960   {628, 1021, 1361, 2040, 2412, 2535}
579   -46.493731   229.373205   {1408, 1756, 2386, 2412, 2421, 2535}
580    64.801604    22.220232   {968, 1395, 1576, 1779, 2183, 2557}
581    48.188180   298.894437   {393, 767, 1235, 1497, 1530, 2163}
582   -55.005531    85.936377   {528, 868, 1125, 1250, 1561, 2362}
583    29.026119   143.674398   { 34, 204, 812, 1113, 1322, 2426}
584    24.473522   323.859077   {105, 143, 448, 685, 2363, 2446}
585    63.092963   305.479285   { 14, 144, 193, 525, 1323, 2003}
586   -43.930117   167.113033   { 52, 348, 1792, 1981, 2148, 2428}
587     7.538963   240.747078   {856, 878, 1155, 1291, 2259, 2282}
588     8.477065   233.025008   {856, 1291, 1384, 1440, 1583, 2095}
589    18.997686   102.285215   {345, 637, 1614, 1958, 2334, 2402}
590    71.409592   114.572185   { 55, 145, 349, 901, 1701, 2460}
591    52.201411   256.082595   { 84,  94, 227, 420, 1100, 2340}
592    56.135592   244.803188   { 94, 227, 804, 1209, 1498, 2136}
593   -69.398372   221.348036   {112, 542, 603, 1526, 1624, 1667}
594    20.991460   351.893478   { 60, 235, 675, 676, 830, 1012}
595    31.196204    55.442666   {390, 922, 1415, 1988, 2303, 2327}
596    49.282526   224.103179   {156, 573, 759, 1146, 1456, 2195}
597     0.000000   281.894053   { 73, 610, 721, 1201, 1367, 1863}
598    40.284076   317.703132   {247, 992, 1062, 1566, 1596, 1838}
599   -41.874591   273.131562   {221, 533, 649, 774, 919, 2392}
600    13.714636    38.655355   { 51,  82, 368, 1003, 1031, 2385}
601    15.943765    27.532107   { 98, 284, 347, 1595, 1691, 2499}
602   -44.747402   251.198181   { 61, 225, 1077, 1773, 1911, 2020}
603   -70.809798   232.721339   { 81, 112, 593, 1624, 2212, 2436}
604     6.877991    27.659910   {797, 1114, 1595, 1859, 1909, 2389}
605   -31.500000   211.717474   {101, 872, 1421, 1598, 2056, 2408}
606    51.613800    97.503246   {488, 549, 622, 958, 1048, 1442}
607    -3.770351   300.490548   {538, 1101, 1404, 1494, 2357, 2467}
608    30.417556   175.626771   {151, 351, 518, 1072, 1371, 2015}
609   -15.943765   152.467893   {499, 1251, 1379, 1922, 2080, 2310}
610    -3.816822   284.351830   {130, 232, 450, 597, 1201, 1367}
611    -3.818978   259.630496   { 36, 312, 705, 1366, 1793, 2217}
612    23.553616    84.847577   {160, 728, 1162, 1213, 1750, 2123}
613   -23.553616    84.847577   {472, 771, 1390, 1842, 2067, 2371}
614   -10.346224   176.117805   { 89, 222, 739, 1007, 1098, 1253}
615    11.056681   348.340881   { 53, 298, 641, 1557, 1660, 2401}
616   -17.770949   320.498893   {175, 1435, 1826, 1937, 2055, 2397}
617   -11.439750   258.716301   { 36, 705, 1352, 1544, 1882, 2482}
618    58.500000   211.717474   {300, 997, 1096, 1457, 1487, 2278}
619   -18.468159   356.007363   {343, 569, 1190, 1684, 2294, 2415}
620    78.105947    90.000000   { 55, 668, 793, 1241, 1728, 2235}
621   -78.105947   270.000000   {292, 1678, 1766, 1926, 2016, 2308}
622    51.853380    90.000000   {549, 606, 958, 1541, 1819, 2066}
623   -51.853380   270.000000   { 74, 183, 1705, 1927, 2172, 2489}
624    11.439750   281.283699   {132, 495, 500, 782, 1577, 2094}
625   -39.388787   194.035197   {1104, 1192, 1507, 1803, 1992, 2290}
626   -38.260772   143.148641   {562, 657, 862, 1079, 1953, 2367}
627    -2.367103   160.462398   { 71, 187, 332, 884, 1554, 2374}
628   -40.303769   238.385540   {168, 369, 482, 578, 2040, 2535}
629    17.770949   219.501107   { 83, 650, 1009, 1386, 1778, 2092}
630    57.158909   196.765721   {346, 496, 648, 997, 1096, 1445}
631    69.249229   159.720744   {254, 529, 1147, 1300, 2162, 2474}
632   -15.508486   137.044519   { 33, 293, 1273, 1394, 1915, 2433}
633   -24.097206   237.814672   {423, 447, 811, 883, 1309, 2431}
634    40.995952    74.686505   {253, 1082, 1811, 2099, 2307, 2439}
635    13.723033   238.733084   {427, 519, 1155, 1291, 1583, 1982}
636    -9.243003   314.660703   {296, 790, 1129, 1482, 1592, 1605}
637    15.316523   103.946498   {268, 372, 589, 1958, 2334, 2528}
638   -11.497853    42.023852   {297, 1274, 1325, 1405, 1570, 2074}
639    71.409592   294.572185   { 69, 193, 364, 1321, 1735, 2418}
640     9.349704   195.450437   {203, 858, 946, 1233, 1496, 2347}
641     9.349704   344.549563   {298, 615, 1829, 2401, 2410, 2448}
642   -63.243352    81.593563   {334, 350, 934, 961, 1561, 2336}
643    28.975897     8.625392   {126, 506, 1510, 1538, 1740, 1920}
644     3.825007    83.648284   {236, 252, 554, 1776, 1993, 2510}
645   -70.809798   307.278661   {294, 911, 1311, 1475, 2254, 2298}
646   -30.888929   138.889512   {571, 657, 1222, 1369, 1953, 2286}
647    -9.265316   203.537323   { 38, 330, 444, 967, 1833, 2339}
648    57.997885   188.513929   {318, 346, 630, 977, 1445, 1997}
649   -38.333632   275.937459   {533, 599, 774, 826, 907, 1290}
650    21.823464   220.386178   {629, 772, 1009, 1537, 1708, 2092}
651    -4.654202    38.483669   {1087, 1325, 1405, 1649, 2000, 2142}
652   -20.050501    28.127832   {920, 1403, 1564, 1908, 1932, 2458}
653   -29.059145   244.036824   {447, 523, 1309, 1426, 1933, 2013}
654   -20.050501   331.872168   {666, 848, 1002, 1004, 1943, 2103}
655   -31.500000   148.282526   {391, 562, 657, 839, 1369, 1888}
656   -17.686052   240.009862   { 46, 208, 423, 811, 1980, 2194}
657   -33.533063   143.447259   {562, 626, 646, 655, 1369, 1953}
658   -28.439186   159.788026   { 25, 1410, 1623, 2073, 2174, 2542}
659    55.939519   142.254512   {125, 177, 688, 1075, 1122, 1286}
660    43.487078   125.889755   {173, 428, 439, 976, 1289, 1892}
661   -73.874315   342.936098   {354, 1446, 1573, 1671, 1972, 2104}
662    19.823422     0.000000   {235, 1012, 1044, 1119, 1674, 2529}
663    57.158909   163.234279   {159, 329, 966, 1269, 1467, 1700}
664    35.782908   303.179165   { 23, 1058, 1231, 1869, 2117, 2132}
665    50.585727   130.019477   { 56, 125, 428, 439, 1622, 1658}
666   -22.026697   335.555054   { 86, 654, 722, 1002, 1161, 2103}
667    45.151105   263.439683   { 84, 328, 1633, 1717, 2135, 2471}
668    78.956831   110.347649   { 26,  55, 620, 855, 901, 1241}
669   -70.325088   172.953594   {794, 895, 1025, 1574, 1724, 1983}
670   -49.500000    31.717474   {476, 847, 1438, 2084, 2161, 2559}
671   -66.383039    48.762279   {341, 832, 834, 1647, 2048, 2199}
672    69.398372   318.651964   { 14, 1321, 1656, 1670, 1795, 1956}
673   -27.404311   347.244422   {257, 342, 1153, 1828, 2465, 2546}
674     4.651009    51.853380   {376, 743, 974, 2394, 2417, 2468}
675    24.983903   351.642480   { 60, 255, 552, 594, 1012, 1142}
676    19.305592   347.865521   { 53,  60, 594, 830, 1024, 1343}
677    37.985049   281.683801   {161, 422, 773, 1723, 2047, 2255}
678    27.017448   102.856509   {345, 435, 526, 1064, 1973, 2402}
679   -40.346753   202.854106   {1015, 1104, 1220, 2029, 2076, 2290}
680    41.516978    99.314749   {  7, 490, 859, 1130, 1765, 2289}
681   -41.516978    99.314749   {701, 964, 1509, 1951, 2383, 2419}
682     6.838907   144.884042   {178, 449, 460, 831, 1034, 1868}
683     6.838907   324.884042   {1174, 1867, 1996, 2012, 2027, 2065}
684   -60.426734   321.436780   { 62, 107, 261, 455, 1400, 1675}
685    19.964329   324.000679   {584, 1252, 1344, 1851, 2363, 2446}
686    15.943765   332.467893   { 42, 816, 1054, 1252, 1848, 2234}
687    62.247210   270.000000   {1474, 1820, 1893, 1897, 2032, 2209}
688    54.000000   148.282526   {316, 659, 1075, 1286, 1700, 1877}
689    40.500000   328.282526   {333, 458, 992, 1566, 2409, 2514}
690    40.500000   211.717474   {527, 1416, 1534, 1938, 2245, 2473}
691   -33.535497   294.180881   {695, 1199, 1281, 1459, 1894, 2287}
692     0.000000   328.282526   {1124, 1500, 1528, 1594, 1867, 2065}
693   -13.441661    15.758954   {133, 749, 1406, 1873, 2338, 2533}
694   -55.606248    57.464764   {157, 1182, 1247, 1478, 1812, 2511}
695   -32.464968   299.406817   {691, 1199, 1459, 1731, 2041, 2372}
696   -26.356651   220.734108   {386, 1304, 1421, 1559, 2271, 2447}
697     3.770351    59.509452   { 63, 266, 275, 1695, 2417, 2468}
698     3.816822    75.648170   { 11, 252, 277, 1809, 2112, 2438}
699    23.553616   264.847577   {249, 1171, 1899, 1948, 2159, 2497}
700   -23.553616   264.847577   { 43,  70, 1372, 1599, 1682, 2429}
701   -41.874591    93.131562   {681, 1401, 1419, 1951, 2220, 2419}
702   -82.070631    90.000000   { 19, 273, 943, 952, 1217, 2420}
703   -17.217787   227.329138   {1211, 1223, 1900, 2231, 2319, 2387}
704   -18.792456    51.934700   {308, 1150, 1218, 1470, 2008, 2366}
705    -7.657807   261.204244   { 36, 611, 617, 1229, 1882, 2217}
706    56.182262   288.059267   {1615, 1830, 1875, 2178, 2478, 2520}
707    27.404311   167.244422   {151, 456, 900, 1883, 1917, 2370}
708   -67.500000   328.282526   {261, 455, 1671, 2057, 2104, 2254}
709    11.327234   293.906429   {1117, 1198, 1620, 1959, 2115, 2469}
710    11.327234   113.906429   {1398, 1569, 1825, 1891, 2119, 2323}
711   -52.433780   249.549240   { 61, 100, 1226, 1871, 2020, 2470}
712    20.991460   171.893478   {152, 426, 1476, 1917, 2370, 2513}
713   -34.837554   164.957308   {348, 1623, 1696, 2009, 2174, 2344}
714   -36.505171   349.432426   {360, 822, 928, 2011, 2193, 2465}
715   -11.483990   105.479496   {840, 913, 1831, 2049, 2292, 2432}
716    -7.647096    85.240097   {230, 362, 1037, 1686, 2129, 2555}
717    -6.877991   332.340090   {234, 1124, 1172, 1528, 2422, 2487}
718    30.888929    41.110488   {445, 1503, 1540, 1747, 1945, 2191}
719    -3.816822   104.351830   {840, 908, 948, 2049, 2118, 2541}
720   -35.782908    56.820835   {129, 237, 443, 1131, 1210, 1912}
721     0.000000   277.929369   {366, 597, 1367, 1852, 1863, 2398}
722   -26.549897   335.846862   { 39, 666, 731, 1161, 2014, 2103}
723   -44.660703     0.000000   {  0, 359, 955, 1479, 2031, 2279}
724    26.286932    67.518045   { 95, 211, 274, 1522, 1895, 2166}
725    51.803889   321.766096   { 96, 271, 1221, 1387, 1493, 1642}
726    27.659327    92.672535   {217, 526, 728, 1162, 1169, 2551}
727    -4.674852    15.450437   {442, 559, 923, 1424, 1896, 2338}
728    27.659327    87.327465   {612, 726, 1162, 1885, 2123, 2551}
729    35.061666   267.151645   {477, 1489, 1617, 2127, 2155, 2284}
730    44.189761    59.715941   {138, 240, 285, 516, 879, 1690}
731   -28.439186   339.788026   {722, 1161, 1692, 1828, 2014, 2546}
732    41.042572   249.236430   {852, 1681, 1689, 2253, 2459, 2525}
733    36.977471   242.267699   {356, 524, 1533, 1681, 1689, 2173}
734    19.021866   286.634088   {787, 1184, 1783, 1931, 2094, 2187}
735    18.792456   231.934700   {323, 427, 1242, 1506, 1524, 2388}
736     6.877991   332.340090   {796, 816, 1594, 2027, 2065, 2430}
737    47.289833   206.741978   {  6, 527, 544, 1283, 1659, 2473}
738    44.612618   114.570456   {173, 380, 536, 1358, 1901, 2268}
739   -12.715907   172.175957   { 89, 614, 999, 1007, 2023, 2358}
740   -54.837598   175.949862   {184, 206, 547, 821, 1665, 2297}
741   -18.997686   257.714785   { 43, 195, 1352, 1544, 2429, 2488}
742    52.433780    69.549240   {541, 860, 991, 1154, 1353, 1383}
743     8.477065    53.025008   {150, 674, 808, 1843, 2394, 2468}
744    11.483990   254.520504   {1010, 1472, 1579, 1710, 1880, 2276}
745   -15.162077   191.904121   { 80, 537, 1261, 1714, 2097, 2368}
746   -11.377621   144.842304   {747, 1097, 1273, 2079, 2080, 2558}
747    -9.184430   141.431587   {746, 1273, 1481, 1483, 1915, 2558}
748    -9.184430   321.431587   {296, 750, 1230, 1435, 1482, 2560}
749   -15.701587    19.789330   {301, 693, 1132, 1406, 1873, 1908}
750    -4.654202   321.516331   {748, 1292, 1482, 1500, 1664, 2560}
751   -30.417556   175.626771   {1018, 1063, 1180, 1326, 2170, 2214}
752     3.773760   296.508644   { 72, 115, 1139, 1494, 1620, 2189}
753    -6.113250    56.288236   {  5, 397, 791, 1512, 2481, 2532}
754    -7.929369     0.000000   { 45, 172, 909, 910, 1016, 1505}
755    35.710600   336.625627   {136, 1118, 1465, 2083, 2348, 2409}
756   -53.419075   315.784352   {107, 971, 1030, 1610, 1653, 1675}
757    -7.565260    68.815376   {408, 785, 1073, 1093, 1407, 1431}
758   -32.727897   226.229420   {440, 1021, 1105, 1361, 1559, 2447}
759    44.786838   223.129485   {156, 596, 1534, 1794, 1935, 2195}
760   -13.441661   344.241046   { 49, 902, 1023, 1391, 1397, 1644}
761   -59.299499   262.599897   { 50, 509, 2134, 2167, 2222, 2489}
762   -26.389040   287.857302   {154, 801, 1587, 1762, 1798, 1894}
763   -59.299499   277.400103   {148, 509, 1466, 1874, 2167, 2172}
764    26.389040   252.142698   { 10, 915, 1076, 1296, 1317, 2098}
765    26.632068   125.768621   {1006, 1194, 1591, 2128, 2236, 2322}
766   -38.925755   127.252040   {309, 470, 770, 982, 2333, 2424}
767    44.612618   294.570456   {581, 1497, 1886, 2163, 2225, 2518}
768   -15.312457   251.799259   {185, 1352, 1356, 2036, 2482, 2488}
769   -44.612618   294.570456   {843, 1032, 1080, 2122, 2248, 2267}
770   -34.350518   128.449177   {309, 766, 1632, 2286, 2306, 2333}
771   -23.638712    90.000000   {383, 472, 475, 613, 1170, 1390}
772    26.356651   220.734108   {522, 650, 1537, 1708, 1907, 2053}
773    41.516978   279.314749   {161, 262, 677, 1547, 1748, 2047}
774   -41.516978   279.314749   {295, 599, 649, 826, 2175, 2392}
775    -7.053740   340.434974   { 49, 441, 1172, 1381, 1397, 2422}
776   -78.195671   168.366717   {462, 1025, 1271, 1327, 1724, 2311}
777   -15.312457   288.200741   { 68, 153, 1268, 1396, 1816, 2393}
778    20.252196    56.623942   { 16, 1106, 1237, 1753, 1856, 1930}
779    41.367303   183.104326   {577, 813, 959, 2039, 2456, 2486}
780    19.964329   144.000679   {551, 978, 1679, 2264, 2301, 2426}
781   -73.984726    44.037020   {504, 832, 945, 1712, 2048, 2125}
782    15.240162   279.693724   {132, 463, 624, 1115, 1184, 2094}
783    15.240162    80.306276   {160, 314, 1055, 1140, 1866, 2137}
784    46.715520   343.098286   { 78, 575, 1302, 1780, 1994, 2120}
785    -7.618119    72.991640   {757, 1073, 1093, 1822, 1999, 2530}
786    37.985049   258.316199   {1617, 1633, 2052, 2253, 2284, 2525}
787    22.717474   284.995947   {734, 1184, 1298, 2187, 2218, 2457}
788   -64.801604   157.779768   {399, 498, 1225, 1574, 1777, 1983}
789    63.000000   328.282526   {557, 1656, 1795, 2147, 2266, 2444}
