435    22.717474   284.995947   { 62,  93, 142, 212, 218, 453}
436   -63.000000    31.717474   {  1,  31, 113, 204, 250, 572}
437   -15.312457    71.799259   { 14,  40, 192, 234, 247, 458}
438    13.714636   321.344645   {291, 469, 474, 532, 554, 564}
439    13.714636    38.655355   { 42, 221, 223, 301, 377, 401}
440    13.714636   218.655355   {122, 220, 298, 373, 420, 621}
441    49.345531   338.659434   { 22,  91, 498, 518, 535, 632}
442    13.714636   141.344645   {144, 227, 332, 464, 478, 634}
443    28.975897   171.374608   { 19, 157, 369, 416, 495, 613}
444   -37.360293   287.354539   { 17,  47, 134, 329, 421, 631}
445     7.565260    68.815376   { 72, 121, 252, 446, 497, 555}
446     7.630989    77.168544   {252, 321, 445, 488, 526, 555}
447    43.930117   167.113033   { 19, 315, 495, 559, 570, 575}
448    31.717474     0.000000   {110, 242, 278, 349, 350,  -1}
449    30.000000   110.905157   {255, 256, 408, 482, 499, 627}
450    67.563727   110.179266   { 11, 114, 124, 224, 468, 585}
451    -9.000000   148.282526   {219, 244, 263, 364, 471, 472}
452    15.312457   251.799259   { 83, 111, 246, 308, 379, 540}
453    23.553616   275.152423   { 36,  62,  80, 212, 228, 435}
454   -23.553616   275.152423   { 35,  47,  55,  81, 251, 351}
455   -31.717474   180.000000   {188, 317, 520, 592, 620,  -1}
456    59.874637   254.846215   {147, 186, 322, 392, 496, 501}
457   -74.141263    90.000000   { 99, 169, 245, 259, 486, 635}
458   -15.240162    80.306276   { 14,  63, 192, 372, 437, 618}
459    51.613800    82.496754   { 52, 150, 159, 305, 339, 467}
460    22.557706    66.039393   { 23, 112, 121, 123, 252, 269}
461   -43.487078   125.889755   { 13,  37, 155, 193, 199, 216}
462   -58.282526    90.000000   {130, 259, 344, 549, 619,  -1}
463   -36.977471    62.267699   { 15, 116, 279, 415, 426, 591}
464    21.823464   139.613822   { 25, 144, 227, 265, 343, 442}
465    36.977471   242.267699   { 27,  67, 189, 190, 546, 568}
466   -18.000000    31.717474   { 60, 241, 316, 430, 483, 629}
467    44.591422    76.964707   { 16,  52, 132, 281, 305, 459}
468    59.617533   120.920896   {114, 158, 224, 236, 450, 571}
469    21.823464   319.613822   {162, 291, 354, 438, 474, 610}
470    45.000000   211.717474   { 68,  77,  96, 280, 423, 586}
471   -18.000000   148.282526   { 26, 146, 244, 263, 451, 550}
472     0.000000   148.282526   {219, 336, 364, 451, 478, 634}
473    31.072455   203.837313   { 77,  96, 115, 271, 381, 396}
474    17.217787   312.670862   {162, 438, 469, 504, 507, 532}
475    -9.243003    45.339297   { 20, 161, 166, 241, 306, 493}
476   -63.000000   328.282526   { 21,  28, 125, 313, 334, 376}
477    12.299559    54.220214   { 72, 121, 221, 269, 401, 519}
478     4.654202   141.516331   {219, 332, 405, 442, 472, 634}
479    57.158909   163.234279   { 44, 361, 428, 570, 575, 589}
480    -4.651009   308.146620   {  3, 164, 196, 200, 210, 295}
481     7.647096   274.759903   { 36,  41,  62, 168, 284, 521}
482    31.282526   100.547245   {255, 408, 449, 510, 560, 636}
483   -22.026697    24.444946   { 60, 139, 156, 430, 466, 577}
484     4.717474   352.326754   {136, 170, 272, 404, 525, 534}
485   -52.433780   110.450760   { 13, 216, 344, 505, 549, 584}
486   -75.103681   121.101793   {169, 342, 457, 573, 622, 635}
487   -25.714593   343.234279   {167, 206, 267, 388, 389, 531}
488    15.240162    80.306276   {123, 252, 321, 446, 617, 640}
489    65.920820   191.640723   { 44,  97, 361, 371, 590, 639}
490    65.920820   348.359277   {177, 275, 348, 362, 425, 518}
491    -9.349704    15.450437   {156, 235, 375, 430, 513, 557}
492    -9.349704   164.549563   {213, 263, 364, 368, 382, 384}
493     0.000000    45.339297   { 20,  42, 166, 221, 475, 519}
494    54.000000    31.717474   {154, 185, 300, 323, 406, 422}
495    37.998585   174.093925   { 19, 369, 443, 447, 559, 595}
496    51.613800   262.496754   {109, 147, 304, 322, 456, 548}
497     0.000000    66.211894   { 57,  72, 247, 296, 445, 555}
498    54.000000   328.282526   {129, 273, 348, 441, 518, 632}
499    27.932423   120.920896   {256, 343, 449, 544, 583, 627}
500   -49.282526    44.103179   { 15,  31, 113, 387, 431, 623}
501    66.211894   270.000000   {147, 186, 393, 427, 456, 603}
502    49.282526   135.896821   { 32, 152, 236, 428, 571, 616}
503   -27.932423   239.079104   { 33, 128, 160, 230, 303, 574}
504    12.299559   305.779786   {210, 395, 474, 506, 507, 532}
505   -44.591422   103.035293   { 39, 216, 344, 399, 485, 569}
506    15.063649   296.700611   { 93, 142, 283, 395, 504, 507}
507    20.252196   303.376058   {142, 162, 277, 474, 504, 506}
508    30.888929    41.110488   { 59, 118, 268, 301, 386, 599}
509    66.383039    48.762279   {  0,  88, 154, 261, 422, 551}
510    38.333632    95.937459   { 16, 305, 309, 408, 482, 636}
511   -67.563727   249.820734   { 94, 191, 337, 341, 539, 624}
512    -4.722138   336.361288   {173, 181, 254, 358, 404, 419}
513    -4.722138    23.638712   {182, 235, 238, 316, 430, 491}
514   -15.858737     0.000000   {175, 198, 237, 383, 388, 557}
515    12.299559   234.220214   {101, 220, 308, 340, 374, 420}
516     0.000000   246.211894   {100, 101, 325, 379, 385, 394}
517    43.930117    12.886967   { 56,  84, 311, 349, 406, 413}
518    57.158909   343.234279   { 22, 177, 348, 441, 490, 498}
519     4.651009    51.853380   { 72, 166, 221, 296, 477, 493}
520   -28.975897   171.374608   { 92, 188, 418, 455, 538, 592}
521     0.000000   277.929369   { 41, 176, 211, 284, 307, 481}
522    -7.647096   265.240097   {  5,  35,  41, 211, 366, 579}
523   -57.158909   196.765721   { 18, 133, 135, 262, 333, 347}
524     7.929369   180.000000   { 10,  75, 127, 165, 287, 527}
525     7.929369     0.000000   { 51, 136, 183, 484, 530, 534}
526     0.000000    82.070631   { 14,  73, 321, 372, 446, 555}
527     4.717474   172.326754   { 75, 127, 201, 213, 368, 524}
528   -15.240162    99.693724   { 46,  63,  85, 328, 429, 561}
529   -58.282526     0.000000   {204, 250, 334, 376, 576, 609}
530    12.715907     7.824043   { 51,  82, 183, 207, 289, 525}
531   -31.072455   336.162687   {267, 338, 389, 487, 541, 611}
532     9.243003   314.660703   {200, 210, 438, 474, 504, 564}
533   -15.858737   180.000000   { 86, 172, 382, 412, 538, 592}
534     0.000000     0.000000   { 51, 170, 175, 375, 484, 525}
535    40.346753   337.145894   { 45,  91, 103, 441, 556, 632}
536   -59.617533   300.920896   { 70, 102, 125, 215, 288, 313}
537   -25.171262   310.500705   {107, 119, 151, 197, 232, 357}
538   -20.991460   171.893478   { 92, 382, 384, 520, 533, 592}
539   -59.617533   239.079104   { 12, 229, 337, 346, 511, 624}
540    22.557706   246.039393   {111, 189, 190, 308, 340, 452}
541   -40.346753   337.145894   {149, 249, 267, 338, 531, 605}
542    90.000000   180.000000   { 50,  66, 174, 222, 391, 545}
543   -36.000000   148.282526   { 26,  37,  58, 434, 628, 641}
544    34.350518   128.449177   { 32, 265, 343, 499, 616, 627}
545    81.000000    31.717474   {  0,  88, 174, 222, 275, 542}
546    44.612618   245.429544   { 27, 226, 304, 322, 465, 568}
547    22.026697   155.555054   { 25,  64, 227, 253, 274, 613}
548    45.339297   270.000000   {109, 179, 304, 360, 496, 626}
549   -59.874637   105.153785   {259, 344, 462, 485, 584, 635}
550   -22.026697   155.555054   { 26,  58,  92, 263, 384, 471}
551    59.617533    59.079104   { 52, 150, 154, 261, 293, 509}
552    40.284076   317.703132   {103, 258, 273, 354, 596, 632}
553    22.026697    24.444946   { 59, 138, 184, 223, 289, 602}
554     9.000000   328.282526   {181, 291, 352, 358, 438, 564}
555     0.000000    74.141263   { 14, 247, 445, 446, 497, 526}
556    31.072455   336.162687   { 45, 103, 217, 390, 535, 610}
557   -12.715907     7.824043   {156, 175, 237, 375, 491, 514}
558    15.240162    99.693724   {  9,  89, 255, 370, 560, 640}
559    44.660703   180.000000   { 90, 286, 447, 495, 575, 595}
560    23.553616    95.152423   {255, 482, 558, 617, 636, 640}
561   -23.553616    95.152423   {  7,  63, 429, 528, 582, 618}
562   -17.217787   132.670862   { 76, 120, 146, 244, 359, 367}
563   -44.591422    76.964707   {180, 279, 378, 399, 415, 619}
564     4.654202   321.516331   {141, 200, 358, 438, 532, 554}
565     0.000000   121.717474   {  4,  48,  71, 106, 137,  -1}
566    72.000000   148.282526   { 11, 114, 361, 391, 589, 590}
567   -49.345531    21.340566   {  2,  31, 250, 576, 608, 623}
568    37.360293   252.645461   {189, 304, 318, 360, 465, 546}
569   -37.360293   107.354539   {  7,  39, 155, 216, 505, 594}
570    49.345531   158.659434   {152, 315, 428, 447, 479, 575}
571    51.577705   123.849010   { 65, 158, 236, 468, 502, 616}
572   -66.383039    48.762279   {  1,  99, 113, 245, 264, 436}
573   -72.000000   148.282526   {108, 178, 203, 342, 486, 622}
574   -25.171262   229.499295   { 33, 117, 230, 231, 503, 625}
575    51.279291   172.546699   { 44, 286, 447, 479, 559, 570}
576   -51.279291     7.453301   {105, 250, 529, 567, 608, 609}
577   -25.714593    16.765721   { 49, 139, 156, 237, 402, 483}
578   -45.339297   270.000000   { 17,  24, 104, 202, 329, 587}
579    -7.630989   257.168544   {  5, 239, 325, 366, 385, 522}
580   -36.000000    31.717474   {  2,  60, 139, 431, 623, 638}
581    -4.654202   218.483669   {122, 205, 240, 270, 290, 320}
582   -31.717474    90.000000   {  7,  39, 180, 209, 561, 618}
583    20.252196   123.376058   {144, 256, 312, 343, 400, 499}
584   -59.617533   120.920896   { 13,  79, 342, 485, 549, 635}
585    66.211894    90.000000   {124, 150, 224, 261, 339, 450}
586    49.282526   224.103179   { 27,  68, 226, 310, 423, 470}
587   -51.613800   277.503246   { 24,  70, 215, 329, 578, 630}
588   -22.717474   255.004053   { 81, 128, 160, 171, 239, 366}
589    63.000000   148.282526   {114, 236, 361, 428, 479, 566}
590    74.549563   180.000000   { 66,  97, 361, 391, 489, 566}
591   -30.000000    69.094843   {192, 209, 234, 279, 426, 463}
592   -23.788106   180.000000   { 86, 317, 455, 520, 533, 538}
593    66.383039   228.762279   { 97, 186, 214, 310, 392, 639}
594   -30.000000   110.905157   {  7,  78, 155, 345, 429, 569}
595    37.998585   185.906075   { 87,  90, 271, 369, 495, 559}
596    34.350518   308.449177   {148, 162, 258, 277, 354, 552}
597   -81.000000    31.717474   {  1,  38, 169, 225, 245, 331}
598   -25.171262    49.499295   {116, 306, 426, 432, 629, 638}
599    34.350518    51.550823   {112, 118, 268, 294, 297, 508}
600    30.888929   221.110488   { 67,  68,  77, 115, 140, 621}
601   -15.063649   296.700611   {196, 197, 295, 353, 410, 612}
602    13.808465    23.433271   {182, 207, 223, 289, 377, 553}
603    67.563727   290.179266   { 29, 131, 302, 393, 427, 501}
604   -17.533230   196.078204   { 86, 326, 398, 412, 417, 424}
605   -49.345531   338.659434   { 28, 149, 249, 376, 541, 609}
606    37.360293   287.354539   { 74, 148, 179, 212, 218, 626}
607   -43.930117   167.113033   {188, 266, 409, 411, 418, 641}
608   -43.930117    12.886967   {  2,  30, 105, 402, 567, 576}
609   -51.279291   352.546699   {105, 249, 376, 529, 576, 605}
610    27.000000   328.282526   {103, 291, 354, 390, 469, 556}
611   -27.000000   328.282526   {143, 151, 338, 357, 389, 531}
612   -15.312457   288.200741   {251, 307, 351, 353, 410, 601}
613    25.714593   163.234279   { 19,  64, 253, 416, 443, 547}
614   -81.000000   211.717474   { 54,  94,  98, 178, 331, 622}
615   -31.072455   203.837313   { 43, 326, 355, 380, 398, 637}
616    43.487078   125.889755   { 32,  65, 502, 544, 571, 627}
617    23.553616    84.847577   { 53, 123, 488, 560, 636, 640}
618   -23.553616    84.847577   { 63, 192, 209, 458, 561, 582}
619   -51.613800    82.496754   {130, 344, 378, 399, 462, 563}
620   -37.998585   185.906075   { 43, 188, 248, 266, 317, 455}
621    21.823464   220.386178   {115, 140, 220, 298, 440, 600}
622   -81.000000   148.282526   {169, 178, 331, 486, 573, 614}
623   -45.000000    31.717474   {  2,  31, 431, 500, 567, 580}
624   -59.874637   254.846215   { 12,  24, 191, 511, 539, 630}
625   -21.823464   220.386178   {117, 231, 240, 397, 574, 637}
626    44.591422   283.035293   { 74, 109, 179, 548, 606, 633}
627    36.977471   117.732301   { 65, 408, 449, 499, 544, 616}
628   -45.000000   148.282526   { 37, 193, 257, 409, 543, 641}
629   -21.823464    40.386178   { 60, 241, 306, 466, 598, 638}
630   -58.282526   270.000000   { 24,  70, 191, 587, 624,  -1}
631   -36.977471   297.732301   { 34, 107, 119, 134, 421, 444}
632    45.000000   328.282526   {103, 273, 441, 498, 535, 552}
633    52.433780   290.450760   { 69,  74, 109, 302, 393, 626}
634     9.000000   148.282526   {227, 274, 336, 442, 472, 478}
635   -67.563727   110.179266   {259, 342, 457, 486, 549, 584}
636    31.717474    90.000000   { 16,  53, 482, 510, 560, 617}
637   -27.000000   211.717474   {117, 380, 397, 398, 615, 625}
638   -30.888929    41.110488   { 60, 116, 431, 580, 598, 629}
639    63.000000   211.717474   { 97, 310, 371, 423, 489, 593}
640    15.450437    90.000000   {  9, 321, 488, 558, 560, 617}
641   -40.346753   157.145894   { 58, 409, 418, 543, 607, 628}
